what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309413593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309430489
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309431784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309440548
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309442965
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309444848
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309446602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309446735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309448463
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309450585
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354309456149
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309457014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309457867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309458723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309460698
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309464726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309466488
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354309469036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309471288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309472914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309473695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309477255
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309477839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309481287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309484335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309486718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309524139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309525665
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309528595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309529903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309535131
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309536974
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309539551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309540425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309541521
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309542088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309544974
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309546121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309546775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309547396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309557135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309558067
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309559225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309559966
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1354309568090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354309569941
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309574888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354309586507
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1354309588331
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309589496
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1354309597281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309600206
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309614633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309615975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354309628589
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354309639349
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309640444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309641754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309644311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309645905
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309646868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309651955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309653720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309655158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309656757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309662915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309673154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354309675353
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309676443
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309691653
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309713154
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309715845
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354309718496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309728098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309729257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309731940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309733399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309740717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309742137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309750210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309751298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309765617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309768602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354309770249
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309771491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309775704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309779813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309781219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309782630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309783830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309785687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309786307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309787101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309788733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309789666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309794267
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309795855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309797341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309799026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309803392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309804112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309819365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309916611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309917135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309922673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309925288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309925943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309926201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309928467
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354309930844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309931713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309936491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309942937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309948104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309950406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309970724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309971335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354309974372
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354309975585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354309981069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310008896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310017584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310019273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310021575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310022896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310027084
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310028672
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354310037193
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354310037968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354310039461
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354310043268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1354310044471
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354310044675
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354310045735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354310048435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354310050305
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354310051472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310065527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310066318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310067220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310068007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310070272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310070819
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354310071822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354310076064
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354310079205
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354310080412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354310084027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310273341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310817597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310818237
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310819797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354310830717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310832027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310870060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310870278
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354310873492
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354310873492
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354310874834
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354310874834
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310875754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310876737
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354310876799
stopped,bundle,com.zylin.embeddedcdt,4.16.1,"com.zylin.embeddedcdt",1354310877236
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1354538849568
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1354538849569
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1354538849671
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1354538849679
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1354538849703
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1354538849750
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1354538849773
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1354538849864
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1354538849945
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1354538849957
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1354538849966
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1354538849974
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1354538849987
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1354538850004
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1354538850037
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1354538850103
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1354538850129
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1354538850136
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1354538850144
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1354538850150
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1354538850234
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1354538850326
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1354538850343
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1354538850357
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1354538850371
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1354538850384
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1354538850385
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1354538850390
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1354538850410
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1354538850436
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1354538850462
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1354538850474
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1354538850600
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1354538850756
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1354538850757
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1354538850759
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1354538850813
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1354538850826
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1354538850857
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1354538850892
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1354538850900
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1354538850912
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1354538850944
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1354538850988
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1354538851012
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1354538851013
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1354538851015
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1354538851024
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1354538851034
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1354538851092
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1354538851113
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1354538851127
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1354538851183
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1354538851217
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1354538851233
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1354538851335
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1354538851385
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1354538851395
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1354538851438
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1354538851454
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1354538851498
started,bundle,org.eclipse.cdt.cross.arm.gnu,0.5.3.201010141144,"org.eclipse.cdt.cross.arm.gnu",1354538851520
os,sysinfo,,,"win32",1354538851538
arch,sysinfo,,,"x86",1354538851538
ws,sysinfo,,,"win32",1354538851538
locale,sysinfo,,,"pt_BR",1354538851538
processors,sysinfo,,,"2",1354538851538
